invoice_number,vendor_id,delivery_method,menu_items,invoice_date,tax,total,customer_id
46721,2,pickup,Small 6 pc Wing Combo Mix & Match,2023-02-06,0.06350,12.22,3904
46722,3,delivery,Mtn Dew Baja Blast Freeze,2023-02-06,0.04450,4.06,3603
46723,3,pickup,Fire Sauce Packet,2023-02-06,0.07000,0.00,4125
46724,2,pickup,75 Wings Boneless,2023-02-06,0.06100,79.03,4178
46725,2,pickup,Cheese Fries Large|30 Wings Classic|Louisiana Voodoo Fries Large,2023-02-06,0.06875,49.99,2050
46726,3,delivery,Cheesy Toasted Breakfast Burrito Sausage|Dole Lemonade Strawberry Squeeze|Spicy Potato Soft Tacos,2023-02-06,0.07250,5.56,4728
46727,1,delivery,Hot Mustard Dipping Sauce|3 Half Strips Bacon,2023-02-06,0.06850,2.55,5722
46728,1,pickup,Hotcakes & Sausage|3 Pack Of Cookies,2023-02-06,0.05750,8.12,7489
46729,1,pickup,Pepper Packet,2023-02-06,0.05500,0.00,4994
46730,2,delivery,30 Wings Classic|100 Wings Classic|40pc Group Pack Boneless,2023-02-06,0.04750,203.18,9985
46731,1,pickup,Double Quarter Cheese Deluxe|Medium Americano,2023-02-06,0.05300,10.19,6227
46732,1,pickup,Sausage Egg Biscuit Meal|Medium Premium Roast Coffee,2023-02-06,0.06350,8.27,2413
46733,2,pickup,30pc Crew Pack Mix & Match,2023-02-06,0.00000,41.39,3368
46734,2,pickup,Cheese Fries Large|50 Wings Classic,2023-02-06,0.06250,67.24,7678
46735,2,pickup,30 Wings Mix & Match|15pc Meal for 2 Boneless,2023-02-06,0.07250,59.29,5458
46736,1,pickup,Double Smoky BLT Quarter Pounder With Cheese,2023-02-06,0.00000,9.19,6749
46737,2,delivery,Medium 8 pc Wing Combo Mix & Match|15 Wings Classic,2023-02-06,0.02900,31.67,8024
46738,1,pickup,Apple Pie|Medium Root Beer|6 Piece McNuggets,2023-02-06,0.06000,6.65,2424
46739,3,delivery,Cup Of Water|Dr Pepper,2023-02-06,0.06625,3.08,3546
46740,2,pickup,20 Wings Classic|40pc Group Pack Classic|Small 6 pc Wing Combo Mix & Match,2023-02-06,0.06850,93.35,3644
46741,2,pickup,Large 10 pc Wing Combo Classic|20 Crispy Tenders,2023-02-06,0.05300,51.58,6056
46742,1,pickup,Big Breakfast|Medium Frozen Fanta (Wild Cherry),2023-02-06,0.04225,7.38,8333
46743,2,delivery,100pc Pack Classic,2023-02-06,0.06850,140.07,116
46744,1,pickup,6 Piece McNuggets|Hot & Spicy McChicken|Creamer Packet,2023-02-06,0.07250,6.52,3157
46745,3,pickup,Fire Sauce Packet|Hot Cinnamon Delights Coffee|3 Soft Tacos Supreme Combo,2023-02-06,0.07250,13.17,2013
46746,3,delivery,3 Soft Tacos Combo,2023-02-06,0.06100,7.84,9342
46747,3,delivery,Crunchwrap Supreme|Black Bean Quesarito,2023-02-06,0.06000,9.52,8326
46748,1,pickup,Spicy Crispy Chicken Sandwich Meal|Medium Frozen Fanta (Wild Cherry)|Egg Cheese Biscuit Meal,2023-02-06,0.05000,14.98,2546
46749,2,pickup,Iced Tea 20oz,2023-02-06,0.04450,2.81,8337
46750,2,delivery,10 Wings Mix & Match,2023-02-06,0.04000,12.37,118
46751,2,pickup,75 Wings Boneless|50 Wings Boneless|24pc Family Pack Classic,2023-02-06,0.06850,170.29,2499
46752,1,pickup,2 Large Fries,2023-02-06,0.06500,5.42,1963
46753,2,pickup,30 Wings Boneless,2023-02-06,0.00000,29.89,617
46754,3,delivery,Cheesy Fiesta Potatoes|Mug Root Beer (Medium)|Fiesta Veggie Burrito,2023-02-06,0.02900,6.77,5463
46755,3,delivery,3 Soft Tacos Supreme Combo|Beefy Melt Burrito,2023-02-06,0.05600,12.66,8976
46756,2,pickup,8 pc Meal for 2 – Crispy Tenders|Louisiana Voodoo Fries Large|100pc Pack Mix & Match,2023-02-06,0.06625,167.37,4612
46757,3,pickup,Avocado Ranch Sauce,2023-02-06,0.02900,0.21,7339
46758,2,delivery,15pc Meal for 2 Boneless|Buffalo Ranch Fries Regular|Large 10 pc Wing Combo Boneless,2023-02-06,0.06000,39.51,3429
46759,1,pickup,Quarter Pounder With Cheese Deluxe|Crispy Chicken Sandwich|Sweet N Sour Dipping Sauce,2023-02-06,0.04500,10.95,8452
46760,1,delivery,Ranch Dressing,2023-02-06,0.05300,0.00,9762
46761,2,pickup,Soft Drinks 32oz,2023-02-06,0.06500,3.50,9775
46762,3,delivery,Orange Juice,2023-02-06,0.04500,2.08,4960
46763,3,pickup,Chipotle Ranch Grilled Chicken Burrito,2023-02-06,0.04225,2.08,1793
46764,3,delivery,Spicy Double Steak Grilled Cheese Burrito|3 Doritos Locos Tacos Combo|Breakfast Quesadilla Combo,2023-02-06,0.07000,22.33,8170
46765,3,delivery,Blue Raspberry Freeze|Cinnamon Twists,2023-02-06,0.06000,5.18,95
46766,1,pickup,Mayonnaise Packet,2023-02-06,0.05000,0.00,6322
46767,3,pickup,Chips and Nacho Cheese Sauce|Pintos N Cheese|Mexican Pizza Combo,2023-02-06,0.05500,15.05,1722
46768,2,pickup,10 Wings Boneless|24pc Family Pack Boneless|Large 10 pc Wing Combo Mix & Match,2023-02-06,0.05750,56.54,3994
46769,1,pickup,McChicken|Medium Caramel Frappe,2023-02-06,0.06100,7.51,220
46770,3,pickup,Dr Pepper|Pepsi|Mug Root Beer (Large),2023-02-06,0.05600,9.16,991
46771,2,delivery,Veggie Sticks,2023-02-06,0.06875,1.91,6535
46772,1,pickup,Hotcakes & Sausage,2023-02-06,0.05300,5.47,8133
46773,1,delivery,Regular M&M McFlurry,2023-02-06,0.07250,4.60,6310
46774,3,pickup,Burrito Supreme Cravings Trio|Spicy Ranch|My Cravings Box,2023-02-06,0.05600,10.88,6827
46775,3,delivery,Nachos BellGrande,2023-02-06,0.07250,6.96,7180
46776,2,pickup,Iced Tea 20oz|75pc Pack Mix & Match,2023-02-06,0.06875,109.85,2493
46777,1,pickup,2 Large Fries,2023-02-06,0.04000,5.29,2042
46778,3,pickup,Nachos BellGrande Combo|3 Soft Tacos Combo|Grande Toasted Breakfast Burrito Sausage,2023-02-06,0.05750,22.07,2110
46779,3,pickup,Soft Taco Party Pack,2023-02-06,0.06625,22.38,7720
46780,2,delivery,15pc Meal for 2 Classic|100pc Pack Mix & Match|15 Wings Mix & Match,2023-02-06,0.00000,173.67,8221
46781,1,pickup,Southwest Dressing|Medium Caramel Mocha,2023-02-06,0.06250,3.71,6899
46782,2,delivery,Veggie Sticks Celery Only|24pc Family Pack Classic,2023-02-06,0.05750,38.37,7339
46783,1,delivery,Filet O Fish|Southwest Dressing|Medium Frozen Fanta (Blue Raspberry),2023-02-06,0.06250,7.42,1741
46784,1,delivery,Medium Iced Coffee,2023-02-06,0.05750,2.84,5111
46785,3,pickup,Crispy Melt Taco|Red Sauce|Spicy Potato Soft Tacos,2023-02-06,0.05750,3.96,2817
46786,2,pickup,Large 10 pc Wing Combo Mix & Match|Louisiana Voodoo Fries Large|Louisiana Voodoo Fries Regular,2023-02-06,0.06100,27.55,5745
46787,2,delivery,15 Wings Boneless|Small 6 pc Wing Combo Boneless|10 Wings Boneless,2023-02-06,0.04000,36.99,5390
46788,2,pickup,Buffalo Ranch Fries Regular|30 Wings Classic,2023-02-06,0.04500,41.26,613
46789,1,delivery,McChicken Biscuit Meal|Ketchup Packet|Egg McMuffin,2023-02-06,0.06850,9.49,8922
46790,1,delivery,Medium Hazelnut Cappuccino|Sausage Egg Cheese Biscuit Meal|Steak Egg Cheese Bagel,2023-02-06,0.06625,15.96,9713
46791,2,pickup,24pc Family Pack Classic,2023-02-06,0.06250,36.65,6504
46792,1,pickup,Medium Cappuccino|Medium Mocha|Dassani Bottled Water,2023-02-06,0.07250,8.87,2248
46793,1,delivery,Medium Frozen Fanta (Wild Cherry),2023-02-06,0.05300,2.20,2764
46794,3,pickup,Black Bean Crispy Melt Taco,2023-02-06,0.05500,2.73,7874
46795,1,pickup,Medium Premium Roast Coffee,2023-02-06,0.04500,2.08,1841
46796,3,delivery,Black Beans|Ultimate Game Day Box|Supreme Taco Party Pack,2023-02-06,0.05600,54.57,6692
46797,2,delivery,Large 10 pc Wing Combo Classic|30pc Crew Pack Boneless,2023-02-06,0.06100,51.86,2348
46798,2,delivery,10 Wings Boneless|15 Wings Mix & Match|10 Wings Classic,2023-02-06,0.07000,42.77,6270
46799,3,pickup,Cup Of Water|Black Bean Crispy Melt Taco,2023-02-06,0.05750,2.74,2571
46800,1,delivery,Pepper Packet,2023-02-06,0.04750,0.00,8633
46801,1,delivery,Triple Cheeseburger|Sausage Egg Cheese McGriddle Meal,2023-02-06,0.05000,10.79,503
46802,1,pickup,Mild Picante Salsa|Spicy Crispy Chicken Sandwich Meal,2023-02-07,0.06500,8.51,2324
46803,1,pickup,Bacon Egg Cheese McGriddle|Double Quarter Pounder With Cheese Meal|Hot Fudge Sundae,2023-02-07,0.05600,20.03,9352
46804,3,delivery,Drinks Party Pack,2023-02-07,0.00000,4.00,93
46805,1,pickup,Double Cheeseburger|Chicken McGriddle,2023-02-07,0.06250,6.67,4090
46806,3,delivery,Lipton Unsweetened Iced Tea|White Hot Ranch Fries Veggie,2023-02-07,0.05300,6.19,1556
46807,1,delivery,Bagel|Sausage Egg McMuffin Meal,2023-02-07,0.06250,7.84,6560
46808,1,delivery,Medium Hot Tea,2023-02-07,0.05300,1.36,7558
46809,1,delivery,Bacon Egg Cheese Biscuit Meal|Medium Coke|Medium Caramel Latte,2023-02-07,0.06500,12.32,3557
46810,3,delivery,Soft Taco Party Pack|Crispy Chicken Wings|Crunchwrap Supreme Cravings Trio,2023-02-07,0.06625,35.16,7012
46811,1,delivery,10 Piece McNuggets Meal,2023-02-07,0.04750,9.31,5238
46812,2,pickup,Cheese Fries Large|40pc Group Pack Mix & Match,2023-02-07,0.05300,61.79,1060
46813,3,delivery,3 Doritos Locos Tacos Combo,2023-02-07,0.04225,9.27,5399
46814,2,pickup,Small 3 pc Crispy Tender Combo,2023-02-07,0.04750,10.05,6748
46815,2,delivery,30pc Crew Pack Mix & Match,2023-02-07,0.06350,44.02,6541
46816,3,delivery,Diablo Sauce Packet|Cheesy Roll Up,2023-02-07,0.04500,1.04,8935
46817,2,delivery,50 Wings Boneless,2023-02-07,0.07000,53.92,861
46818,3,pickup,Cheesy Roll Up|Chipotle Ranch Grilled Chicken Burrito|Veggie Mexican Pizza,2023-02-07,0.04450,8.35,8653
46819,3,pickup,Chalupa Supreme|Power Menu Bowl Veggie,2023-02-07,0.04225,11.97,6333
46820,2,pickup,Buffalo Ranch Fries Regular|30pc Crew Pack Classic|10 Wings Classic,2023-02-07,0.05750,61.20,2046
46821,3,pickup,Crispy Chicken Wings|Chalupa Supreme,2023-02-07,0.04500,12.31,8786
46822,2,pickup,4 Crispy Tenders|15 Wings Mix & Match|75 Wings Mix & Match,2023-02-07,0.07000,117.88,6019
46823,2,pickup,100 Wings Mix & Match,2023-02-07,0.02900,118.32,3838
46824,1,pickup,1 Cookie|Sausage Egg McMuffin Meal|Egg Biscuit,2023-02-07,0.07250,11.01,1977
46825,1,pickup,Double Bacon Quarter Pounder With Cheese Meal,2023-02-07,0.04750,10.57,859
46826,2,pickup,Medium 8 pc Wing Combo Classic,2023-02-07,0.04750,13.92,7401
46827,3,pickup,Blue Raspberry Electric Strawberry Freeze,2023-02-07,0.00000,3.89,5340
46828,1,pickup,Quarter Pounder With Cheese Meal,2023-02-07,0.06250,9.13,8780
46829,3,pickup,Burrito Supreme Cravings Trio|Hot Sauce Packet|Spicy Potato Soft Taco,2023-02-07,0.05000,6.30,5048
46830,3,delivery,Ultimate Game Day Box|Classic Combo,2023-02-07,0.06875,28.86,7687
46831,2,pickup,Buffalo Ranch Fries Regular|20 Crispy Tenders,2023-02-07,0.06850,40.90,2529
46832,1,delivery,Daily Double,2023-02-07,0.04750,3.13,3531
46833,1,pickup,Mustard Packet,2023-02-07,0.06875,0.00,1008
46834,2,pickup,20 Wings Classic,2023-02-07,0.04500,24.02,1289
46835,2,pickup,10 Wings Boneless|50pc Party Pack Classic|40pc Group Pack Classic,2023-02-07,0.05600,136.30,4295
46836,2,pickup,Medium 8 pc Wing Combo Boneless,2023-02-07,0.05000,9.54,8860
46837,3,pickup,Cheesy Fiesta Potatoes|Blue Raspberry Freeze|Crunchwrap Supreme Combo,2023-02-07,0.02900,15.40,2487
46838,1,delivery,Double Quarter Cheese Deluxe Meal,2023-02-07,0.06875,10.68,8234
46839,2,delivery,50 Wings Classic,2023-02-07,0.06350,61.14,3713
46840,1,delivery,Hot & Spicy McChicken|Medium Hot Tea|Blueberry Muffin,2023-02-07,0.06100,7.61,5809
46841,1,delivery,Sausage Burrito|Hamburger|Medium Iced French Vanilla Coffee,2023-02-07,0.04450,7.59,3826
46842,1,delivery,Egg McMuffin Meal|Cherry & Creme Pie|Egg Biscuit Meal,2023-02-07,0.04000,12.76,1021
46843,1,delivery,Egg McMuffin Meal|Southwest Dressing,2023-02-07,0.04450,6.78,1100
46844,1,pickup,Chocolate Milk|Sweet N Sour Dipping Sauce|Iced Pumpkin Coffee,2023-02-07,0.04750,4.38,7306
46845,2,delivery,Louisiana Voodoo Fries Large|Large 10 pc Wing Combo Mix & Match|Louisiana Voodoo Fries Regular,2023-02-07,0.06000,27.53,4207
46846,2,pickup,Small 6 pc Wing Combo Boneless|Iced Tea 20oz|30 Wings Boneless,2023-02-07,0.04225,43.43,7468
46847,1,pickup,Tangy BBQ Dipping Sauce|4 Pieces Chicken McNuggets – Happy Meal|Caramel Sundae,2023-02-07,0.07000,8.32,6960
46848,2,pickup,100pc Pack Mix & Match|15 Wings Boneless|Veggie Sticks Carrots Only,2023-02-07,0.05300,156.65,4774
46849,2,pickup,20 Wings Boneless|30pc Crew Pack Boneless|50 Wings Boneless,2023-02-07,0.05300,110.01,1994
46850,1,pickup,Egg Biscuit|Crispy Chicken Sandwich|Hamburger,2023-02-07,0.06000,9.93,3919
46851,3,delivery,Breakfast Quesadilla Bacon|Chicken Chipotle Melt,2023-02-07,0.04225,5.40,8578
46921,3,delivery,Cinnabon Delights 12 Pack|Blue Raspberry Freeze,2023-02-08,0.05000,11.11,5169
46852,2,pickup,16pc Crispy Tender Pack|(1) 16pc Crispy Tender Pack|Large 5 pc Crispy Tender Combo,2023-02-07,0.04225,78.66,4425
46853,2,delivery,10 Wings Classic|30pc Crew Pack Boneless,2023-02-07,0.05000,47.75,8931
46854,1,pickup,13 Cookie Tote,2023-02-07,0.02900,6.06,1577
46855,2,delivery,30pc Crew Pack Mix & Match|50 Wings Classic|10 Wings Mix & Match,2023-02-07,0.04750,116.03,9812
46856,2,pickup,50 Wings Classic|Soft Drinks 32oz,2023-02-07,0.06000,64.43,1555
46857,3,delivery,Diet Pepsi,2023-02-07,0.07000,3.09,3801
46858,2,delivery,100pc Pack Classic|50 Wings Boneless|16pc Crispy Tender Pack,2023-02-07,0.07250,228.73,7739
46859,1,pickup,Medium Strawberry Shake|Hamburger – Happy Meal|10 Piece McNuggets Meal,2023-02-07,0.02900,17.26,1538
46860,2,pickup,Veggie Sticks Carrots Only|100 Wings Mix & Match|Medium 8 pc Wing Combo Mix & Match,2023-02-07,0.06350,138.33,5309
46861,2,delivery,Large 5 pc Crispy Tender Combo|50 Wings Classic,2023-02-07,0.05300,73.06,4107
46862,2,delivery,10 Wings Mix & Match,2023-02-07,0.06850,12.70,3964
46863,3,pickup,Crunchwrap Supreme,2023-02-07,0.04750,5.54,9744
46864,1,pickup,Iced Pumpkin Coffee,2023-02-07,0.04450,2.81,8881
46865,2,pickup,10 Wings Boneless|7 Crispy Tenders,2023-02-07,0.06100,23.43,4861
46866,3,pickup,Mild Sauce Packet|Mtn Dew|Cheese Quesadilla,2023-02-07,0.04750,7.00,940
46867,3,pickup,Crispy Chicken Wings|Pintos N Cheese|(1) Pintos N Cheese,2023-02-07,0.06875,12.15,9237
46868,1,delivery,McChicken Biscuit Meal|Cinnamon Roll|Sausage Biscuit,2023-02-07,0.06500,11.36,9932
46869,3,pickup,White Hot Ranch Fries Veggie|Crunchwrap Supreme|Breakfast Crunchwrap Bacon,2023-02-07,0.05000,12.15,314
46870,2,delivery,100pc Pack Boneless|Buffalo Ranch Fries Regular,2023-02-07,0.06875,122.88,3885
46871,2,pickup,100pc Pack Boneless|7 Crispy Tenders|Buffalo Ranch Fries Large,2023-02-07,0.02900,131.68,2597
46872,1,delivery,Blueberry & Creme Pie|Grape Jam,2023-02-07,0.00000,2.49,3297
46873,3,pickup,Guacamole,2023-02-07,0.04225,0.78,4120
46874,1,pickup,Steak Egg Cheese Bagel Meal|2 Sausage Burrito Meal|Sausage Egg Cheese Bagel Meal,2023-02-07,0.06250,19.31,7096
46875,1,pickup,Cheese Danish|Hot Picante Salsa|Double Quarter Pounder With Cheese Meal,2023-02-07,0.05750,13.83,7159
46876,2,pickup,100pc Pack Classic,2023-02-07,0.04225,136.63,265
46877,1,delivery,English McMuffin|Bagel,2023-02-07,0.05500,3.57,5892
46878,2,pickup,Medium 8 pc Wing Combo Mix & Match,2023-02-07,0.07250,14.25,2620
46879,3,pickup,Grande Toasted Breakfast Burrito Steak|Chicken Quesadilla,2023-02-07,0.05750,10.77,7197
46880,1,pickup,Medium Vanilla Cappuccino|10 Pieces McNuggets Meal|Filet O Fish,2023-02-07,0.04225,17.79,1870
46881,2,delivery,50 Wings Classic|Cheese Fries Large|Small 6 pc Wing Combo Mix & Match,2023-02-07,0.02900,76.94,8921
46882,3,pickup,Cinnabon Delights 12 Pack|White Hot Ranch Fries Veggie|Spicy Potato Soft Taco,2023-02-07,0.05500,11.27,2222
46883,1,pickup,Filet O Fish|Oreo Fudge McFlurry,2023-02-07,0.06500,9.78,3036
46884,1,pickup,Hot Picante Salsa,2023-02-07,0.07000,0.00,242
46885,2,delivery,Large 10 pc Wing Combo Classic,2023-02-07,0.06500,16.28,4084
46886,3,pickup,Mug Root Beer (Large)|Cheesy Gordita Crunch Cravings Trio|Hot Cinnamon Delights Coffee,2023-02-07,0.06875,10.88,7964
46887,2,pickup,30 Wings Mix & Match|75pc Pack Classic,2023-02-07,0.04225,140.68,2845
46888,3,delivery,Mexican Pizza|Burrito Supreme Cravings Trio,2023-02-07,0.06625,10.65,6990
46889,3,pickup,Hot Cinnabon Delights Coffee,2023-02-07,0.06350,2.44,5156
46890,1,delivery,Spicy Deluxe Crispy Chicken Sandwich Meal,2023-02-07,0.04500,9.39,9207
46891,3,delivery,Spicy Potato Soft Taco,2023-02-07,0.06350,1.06,6937
46892,2,delivery,Cajun Friend Corn Large|24pc Family Pack Mix & Match|Louisiana Voodoo Fries Large,2023-02-07,0.05000,48.06,8842
46893,2,pickup,100 Wings Mix & Match|15 Wings Classic|Large 10 pc Wing Combo Classic,2023-02-07,0.04225,154.01,8097
46894,2,delivery,Medium 8 pc Wing Combo Mix & Match|Buffalo Ranch Fries Large,2023-02-07,0.06100,20.56,8062
46895,3,delivery,Breakfast Quesadilla Combo,2023-02-07,0.06250,5.30,9624
46896,3,delivery,3 Crunchy Tacos Supreme Combo|Breakfast Quesadilla Combo|Chips And Nacho Cheese Sauce,2023-02-07,0.04450,17.41,8811
46897,3,delivery,Supreme Variety Taco Party Pack|Dole Lemonade Strawberry Squeeze|Dr Pepper,2023-02-07,0.06850,38.22,8956
46898,2,pickup,20 Crispy Tenders|50 Wings Mix & Match,2023-02-07,0.06850,97.43,5951
46899,1,pickup,Medium Minute Maid Orange Juice|Medium Hawaiian Punch,2023-02-07,0.06350,5.40,1442
46900,3,pickup,Crunchwrap Supreme Combo,2023-02-07,0.07250,9.96,4601
46901,2,pickup,10 Wings Mix & Match|75pc Pack Classic,2023-02-07,0.07000,119.82,6885
46902,3,pickup,Pepsi|Breakfast Crunchwrap Sausage|Drinks Party Pack,2023-02-08,0.04450,10.63,6160
46903,2,delivery,30 Wings Boneless,2023-02-08,0.04750,31.31,6896
46904,2,delivery,15 Wings Boneless|Iced Tea 32oz,2023-02-08,0.00000,19.18,1979
46905,2,delivery,30 Wings Classic|100pc Pack Mix & Match|100pc Pack Boneless,2023-02-08,0.07000,295.72,6599
46906,1,pickup,Medium French Vanilla Latte|Sausage Egg Cheese Biscuit,2023-02-08,0.05750,8.33,6913
46907,2,delivery,50 Wings Boneless,2023-02-08,0.02900,51.85,3272
46908,3,delivery,Mexican Pizza,2023-02-08,0.06350,5.31,9427
46909,3,pickup,Crunchwrap Supreme Combo,2023-02-08,0.06850,9.93,3993
46910,1,delivery,Regular M&M McFlurry|Quarter Pounder With Cheese Deluxe,2023-02-08,0.06000,10.58,4351
46911,3,pickup,3 Doritos Locos Tacos Supreme Combo|Creamy Jalapeno Sauce,2023-02-08,0.04750,10.78,9633
46912,3,delivery,Hot Cinnamon Delights Coffee,2023-02-08,0.05000,2.40,5511
46913,2,pickup,75 Wings Boneless|Small 3 pc Crispy Tender Combo,2023-02-08,0.05750,88.91,2729
46914,1,pickup,Classic Big Mac Pack,2023-02-08,0.04000,16.73,7775
46915,2,delivery,30 Wings Mix & Match|20 Wings Mix & Match,2023-02-08,0.05000,60.77,7891
46916,2,delivery,30pc Crew Pack Boneless,2023-02-08,0.04500,35.10,3903
46917,2,pickup,Cheese Fries Regular|Seasoned Fries Large,2023-02-08,0.00000,8.08,8771
46918,2,delivery,100 Wings Classic|50pc Party Pack Boneless,2023-02-08,0.04450,177.75,2352
46919,1,pickup,2 Half Strips Bacon|Medium Iced Coffee|Dassani Bottled Water,2023-02-08,0.04225,6.64,4469
46920,3,delivery,Beefy 5-Layer Burrito,2023-02-08,0.04225,4.16,8277
46922,3,delivery,Cinnamon Twists,2023-02-08,0.07000,1.07,7750
46923,1,delivery,Medium Caramel Mocha|Bagel,2023-02-08,0.06350,5.51,7296
46924,3,delivery,Grande Toasted Breakfast Burrito Bacon,2023-02-08,0.05000,6.60,3590
46925,1,delivery,Medium Sprite|Medium Caramel Macchiato,2023-02-08,0.07250,5.45,574
46926,2,delivery,Medium 8 pc Wing Combo Mix & Match,2023-02-08,0.07000,14.22,7927
46927,3,delivery,Diet Pepsi|Spicy Potato Soft Tacos,2023-02-08,0.04750,4.07,8823
46928,2,pickup,15 Wings Mix & Match|50pc Party Pack Classic|15pc Meal for 2 Classic,2023-02-08,0.06625,115.34,8673
46929,2,pickup,15 Wings Mix & Match|Iced Tea 20oz|75pc Pack Classic,2023-02-08,0.04225,125.35,9610
46930,1,pickup,Filet O Fish Meal|Medium Iced Hazelnut Latte|Medium Vanilla Shake,2023-02-08,0.06100,16.84,3678
46931,2,delivery,Large 10 pc Wing Combo Mix & Match|100 Wings Boneless|15 Wings Classic,2023-02-08,0.06875,142.00,5642
46932,1,pickup,Medium Caramel Mocha|Caramel Sundae|Steak Egg Cheese Bagel,2023-02-08,0.04225,13.21,8241
46933,3,pickup,Brisk Mango Fiesta|Chips And Nachos Cheese Sauce|Supreme Variety Taco Party Pack,2023-02-08,0.06850,37.47,6706
46934,3,delivery,Chicken Quesadilla Combo|Guacamole,2023-02-08,0.07000,11.71,1076
46935,2,delivery,Soft Drinks 20oz|(1) Soft Drinks 20oz|75pc Pack Classic,2023-02-08,0.06500,112.33,8996
46936,3,pickup,Black Bean Chalupa Supreme,2023-02-08,0.04000,3.63,4240
46937,2,delivery,30pc Crew Pack Boneless,2023-02-08,0.05750,35.52,7114
46938,3,delivery,Mtn Dew Baja Blast Zero Sugar|Power Menu Bowl|Crunchwrap Supreme Combo,2023-02-08,0.06875,20.70,5656
46939,2,delivery,Small 6 pc Wing Combo Mix & Match|15pc Meal for 2 Boneless|Veggie Sticks Celery Only,2023-02-08,0.04000,35.02,6281
46940,2,pickup,Triple Chocolate Chunk Brownie|15pc Meal for 2 Mix & Match,2023-02-08,0.05300,28.62,2843
46941,1,delivery,Medium Pumpkin Latte|Medium Premium Hot Chocolate,2023-02-08,0.05300,6.40,593
46942,3,delivery,Cheesy Toasted Breakfast Burrito Sausage|My Cravings Box,2023-02-08,0.04750,6.59,5784
46943,1,delivery,3 Half Strips Bacon|2 Cheeseburger Meal|Regular M&M McFlurry,2023-02-08,0.06500,14.98,6426
46944,1,pickup,10 Piece McNuggets Meal,2023-02-08,0.06875,9.50,8710
46945,1,delivery,1 Cookie|Iced Pumpkin Coffee,2023-02-08,0.04450,4.89,9417
46946,2,pickup,100pc Pack Classic,2023-02-08,0.04750,137.32,9698
46947,3,delivery,Mexican Pizza|3 Doritos Locos Tacos Supreme Combo,2023-02-08,0.06500,16.17,8919
46948,3,delivery,Chips and Nacho Cheese Sauce|Diet Mountain Dew (Medium)|Black Bean Crunchwrap Supreme,2023-02-08,0.05000,9.84,9325
46949,3,pickup,Variety Taco Party Pack,2023-02-08,0.05600,28.50,8602
46950,2,delivery,24pc Family Pack Mix & Match,2023-02-08,0.06850,36.85,3603
46951,1,delivery,Hamburger|Big Breakfast With Hotcakes,2023-02-08,0.04000,8.92,1434
46952,3,pickup,Diet Pepsi|2 Chicken Chalupas Supreme,2023-02-08,0.05500,15.17,190
46953,2,pickup,Cajun Friend Corn Large|100pc Pack Mix & Match,2023-02-08,0.05300,143.50,9798
46954,2,pickup,20 Wings Classic,2023-02-08,0.05600,24.28,5033
46955,1,pickup,Sweet N Sour Dipping Sauce|Sausage Egg Cheese Bagel Meal|Egg Biscuit Meal,2023-02-08,0.05300,10.61,7921
46956,2,pickup,Soft Drinks 32oz|Louisiana Voodoo Fries Regular,2023-02-08,0.06850,8.42,6632
46957,2,pickup,75pc Pack Boneless|100 Wings Boneless,2023-02-08,0.06625,195.00,1206
46958,3,pickup,Black Bean Crispy Melt Taco|Cheesy Gordita Crunch Cravings Trio,2023-02-08,0.06850,8.11,1083
